Date,Close,High,Low,Open,Volume
1986-11-25,0.10875208675861359,0.10928514758632163,0.10715288597297173,0.10768595595193863,95788800
1986-11-26,0.10768602043390274,0.10928521302587596,0.10768602043390274,0.108752151878973,38793600
1986-11-28,0.10608679801225662,0.10821906048677712,0.10502067592625891,0.10768599944377827,41328000
1986-12-01,0.1039545089006424,0.10661983150057275,0.10342143888990069,0.10608676148983104,40291200
1986-12-02,0.1044875830411911,0.10661984505266382,0.1044875830411911,0.1044875830411911,28771200
1986-12-03,0.10368798673152924,0.10555371835554057,0.10342145625703072,0.10448758730628566,35164800
1986-12-04,0.10502072423696518,0.10608684681339119,0.10288846078157965,0.10368805271389916,42508800
1986-12-05,0.1044875830411911,0.10555371404692747,0.1044875830411911,0.10502065311968957,107510400
1986-12-08,0.10342146456241608,0.10555372683215981,0.1018222724357391,0.10448759569728794,22665600
1986-12-09,0.10288844257593155,0.1039545741149771,0.10235537223077619,0.10342150376982176,16099200
1986-12-10,0.10368798673152924,0.10395452635728865,0.10182226425877881,0.10288839530803373,27590400
1986-12-11,0.1044875830411911,0.10502065311968957,0.10342145203545475,0.1036879824990737,11635200
1986-12-12,0.10075610876083374,0.10448756195215023,0.10075610876083374,0.10448756195215023,25286400
1986-12-15,0.09809018671512604,0.1012891929595045,0.09649098558454382,0.10075613201681764,50774400
1986-12-16,0.09915630519390106,0.10075611925634631,0.09862323516746517,0.09862323516746517,77299200
1986-12-17,0.10022249072790146,0.10075617417965131,0.09915635924512925,0.09915635924512925,23356800
1986-12-18,0.10102267563343048,0.10128920613945538,0.09968939166622731,0.10022246182953913,12672000
1986-12-19,0.10342146456241608,0.10448759569728794,0.10128920229267234,0.10128920229267234,56592000
1986-12-22,0.1044875830411911,0.10555371404692747,0.10342145203545475,0.10342145203545475,18316800
1986-12-23,0.10555372387170792,0.10555372387170792,0.10448759276673769,0.10448759276673769,23788800
1986-12-24,0.10528721660375595,0.1055537471509649,0.105020686056547,0.1055537471509649,7027200
1986-12-26,0.10502072423696518,0.10608684681339119,0.10502072423696517,0.10528725488107167,3715200
1986-12-29,0.10075610876083374,0.10608675356235481,0.10075610876083374,0.10502063192305756,41702400
1986-12-30,0.10182226449251175,0.10235532544273239,0.09968938010336283,0.10075613344080953,25401600
1986-12-31,0.10288844257593155,0.10448763530886733,0.10182231103688598,0.10182231103688598,23356800
1987-01-02,0.10182226449251175,0.1039545265959162,0.10128919439103015,0.10288839554421397,12643200
1987-01-05,0.10768602043390274,0.108752151878973,0.10128923176348122,0.10182230206164851,48499200
1987-01-06,0.10928516834974289,0.10981823842998939,0.10715290633127805,0.10768597641152455,40032000
1987-01-07,0.11514951288700104,0.11514951288700104,0.1092851743064891,0.1092851743064891,60998400
1987-01-08,0.11888095736503601,0.11994771063125333,0.11568256442349283,0.11568256442349283,61488000
1987-01-09,0.12367914617061615,0.12421221615755616,0.11834787892315907,0.1188809397588401,63705600
1987-01-12,0.13167576491832733,0.13274189590181298,0.12261303384862489,0.12367916483211053,128793600
1987-01-13,0.1279437392950058,0.13060968551665927,0.12581147648593777,0.13060968551665927,76320000
1987-01-14,0.1279437392950058,0.12847680042164084,0.12527840620803876,0.1279437392950058,69465600
1987-01-15,0.13487417995929718,0.1380725736506186,0.12794371840247903,0.12794371840247903,117014400
1987-01-16,0.13167576491832733,0.1348741487175239,0.12900981974953876,0.1348741487175239,65433600
1987-01-19,0.13647329807281494,0.13647329807281494,0.12900977088112695,0.13167571504006598,88243200
1987-01-20,0.13860560953617096,0.14180461557031523,0.1359402775441161,0.13647334760303118,95760000
1987-01-21,0.1444699466228485,0.14820140979357135,0.13594028527102484,0.1386056174145784,108489600
1987-01-22,0.15886400640010834,0.1593970675396111,0.14020548467661798,0.14447000124643264,116035200
1987-01-23,0.143936887383461,0.16526073444742337,0.143936887383461,0.15886394820892064,317894400
1987-01-26,0.14660213887691498,0.14820133923188733,0.14020536491079474,0.14500294767319902,116553600
1987-01-27,0.1524665802717209,0.15459883363959204,0.1466022406338683,0.1466022406338683,114105600
1987-01-28,0.152999609708786,0.15513187165975634,0.14820140260903295,0.1524665396454133,76723200
1987-01-29,0.14660213887691498,0.15459872633218505,0.14340375646948306,0.15299954427972545,79228800
1987-01-30,0.1559314727783203,0.15619799408414028,0.14446994017430115,0.14660220213346425,104169600
1987-02-02,0.15566498041152954,0.15886398745555794,0.15566498041152954,0.15593152010076022,46915200
1987-02-03,0.152999609708786,0.15726413361072666,0.15033427769444296,0.15566493257186878,59328000
1987-02-04,0.15353260934352875,0.15406567004288796,0.15140034824357862,0.15299954864416954,31737600
1987-02-05,0.1524665802717209,0.15459883363959204,0.15086738795800186,0.15353271153128784,42652800
1987-02-06,0.14686879515647888,0.15326619649507947,0.146069194343171,0.15246659568177162,45619200
1987-02-09,0.14553608000278473,0.14660221104718932,0.14473648858292695,0.14660221104718932,136080000
1987-02-10,0.14606913924217224,0.14606913924217224,0.14233768543977438,0.14553606918396672,44668800
1987-02-11,0.152999609708786,0.152999609708786,0.14660220157017506,0.14660220157017506,60307200
1987-02-12,0.16366150975227356,0.16446111020479512,0.15299959690638895,0.15299959690638895,185731200
1987-02-13,0.16206234693527222,0.1657937917659041,0.15833088380211902,0.1636615297330339,81763200
1987-02-17,0.16312848031520844,0.1636615412854229,0.15833089497823327,0.16206235837477956,70732800
1987-02-18,0.152999609708786,0.16579378539778736,0.1524665396454133,0.16312846253470462,128592000
1987-02-19,0.14660213887691498,0.15246647444431588,0.14500294767319902,0.15246647444431588,317750400
1987-02-20,0.1450030356645584,0.14660222783870297,0.14287077333152437,0.14660222783870297,87897600
1987-02-23,0.15406575798988342,0.15619802030701552,0.14180464110745974,0.1450030345831579,125913600
1987-02-24,0.16152925789356232,0.16206233709630707,0.1540657280971716,0.1540657280971716,120816000
1987-02-25,0.15886400640010834,0.1644611941212083,0.1577972618351374,0.16152933040015052,65001600
1987-02-26,0.16472767293453217,0.16952588030695268,0.15566494141783116,0.15886394766051606,145209600
1987-02-27,0.16366150975227356,0.1657937715248247,0.16099618711221436,0.16472764978980864,37555200
1987-03-02,0.15886400640010834,0.16366159326068996,0.1577972618351374,0.16366159326068996,79516800
1987-03-03,0.15886400640010834,0.160463208121145,0.1567311212536035,0.15886400640010834,81100800
1987-03-04,0.1700589656829834,0.17059202670197687,0.15833090946668113,0.15886397048567458,98179200
1987-03-05,0.17805558443069458,0.18178704871921852,0.17005899077261846,0.17005899077261846,128188800
1987-03-06,0.1775224506855011,0.1791216516265024,0.17325730475884868,0.17805551156499505,63561600
1987-03-09,0.17432346940040588,0.1780555366712758,0.17325732918857006,0.17752247571661892,38275200
1987-03-10,0.17965473234653473,0.18178699440251073,0.1737903848312398,0.1743234640721249,74102400
1987-03-11,0.18232005834579468,0.1833861802400933,0.18018779625467568,0.18232005834579468,43862400
1987-03-12,0.18311966955661774,0.1844523311531765,0.17805554450818067,0.1823200689381779,71337600
1987-03-13,0.17645572125911713,0.18445231230721476,0.1727242581884919,0.1831196508468174,105120000
1987-03-16,0.17538964748382568,0.1759227086092123,0.17005899962490337,0.1759227086092123,88473600
1987-03-17,0.18125395476818085,0.1823200767702168,0.17485654556259042,0.1753896065636084,54547200
1987-03-18,0.19084976613521576,0.19244894928786338,0.1823200938251318,0.1823200938251318,119347200
1987-03-19,0.19458121061325073,0.19458121061325073,0.18765136208625022,0.19084976497718906,62812800
1987-03-20,0.1924489140510559,0.19458117616670073,0.1913827921444945,0.19458117616670073,38246400
1987-03-23,0.19111621379852295,0.19511419759196313,0.18925049168875452,0.192448875063003,67478400
1987-03-24,0.1924489140510559,0.19351505426013932,0.1865845846741761,0.1865845846741761,69609600
1987-03-25,0.19164934754371643,0.19351508866569692,0.1903166857723162,0.1924489482670616,33840000
1987-03-26,0.19031667709350586,0.1919158784672695,0.18978361606975944,0.1916493388041341,33379200
1987-03-27,0.19564731419086456,0.19991244235774883,0.1913827900071996,0.1913827900071996,120873600
1987-03-30,0.20630979537963867,0.20630979537963867,0.18871741616462334,0.19564726152190884,186134400
1987-03-31,0.20630979537963867,0.21110737921910425,0.20364385077241942,0.20364385077241942,125337600
1987-04-01,0.19404806196689606,0.21057431967296544,0.19298192205036,0.2063097966118551,259430400
1987-04-02,0.20257775485515594,0.20684290110261205,0.19724710905423207,0.19724710905423207,159955200
1987-04-03,0.21270649135112762,0.21377261251479124,0.2025776264984628,0.2025776264984628,155606400
1987-04-06,0.21164050698280334,0.2132397082027607,0.20790906187293304,0.21270664723028246,98956800
1987-04-07,0.20044559240341187,0.2116405717471003,0.20044559240341187,0.2116405717471003,73728000
1987-04-08,0.20630979537963867,0.20844205689745857,0.20044546764694798,0.20044546764694798,106214400
1987-04-09,0.20257775485515594,0.20630984018302384,0.20097857209639128,0.20630984018302384,71568000
1987-04-10,0.20391041040420532,0.20417693168110354,0.20204466995332446,0.20257773080963956,43372800
1987-04-13,0.19724711775779724,0.20364390398267773,0.19618037358584184,0.20364390398267773,50256000
1987-04-14,0.20044559240341187,0.20364397751954427,0.19404818158265794,0.19724718898475121,87379200
1987-04-15,0.2047099471092224,0.2068428306493176,0.20204462511660298,0.20204462511660298,95961600
1987-04-16,0.21004144847393036,0.21430595708216787,0.20417709710984777,0.20471015839806078,188092800
1987-04-20,0.20417693257331848,0.2121735226461795,0.20364387171467402,0.2100412792116016,100310400
1987-04-21,0.20737597346305847,0.2089751746125713,0.19991244298379188,0.20417696718081157,113184000
1987-04-22,0.21004144847393036,0.21057450976214334,0.20737610542779833,0.20737610542779833,74678400
1987-04-23,0.21004144847393036,0.21217369362678237,0.20684304413958532,0.21004144847393033,48326400
1987-04-24,0.21110744774341583,0.21217356969712464,0.20737598430038934,0.210041325789707,54172800
1987-04-27,0.21110744774341583,0.21270664897650188,0.20737598430038934,0.21110744774341583,53107200
1987-04-28,0.22656755149364471,0.2271006307283996,0.2089751680408399,0.2111074300722956,111081600
1987-04-29,0.22017022967338562,0.23243134871428806,0.22017022967338565,0.22656762173427833,85161600
1987-04-30,0.22176943719387054,0.22656764648648037,0.2169718501872451,0.22017025372668136,88041600
1987-05-01,0.22390151023864746,0.22443458924482612,0.21910392730063355,0.22176924912147314,37843200
1987-05-04,0.22816674411296844,0.22976594515275567,0.2228354760980049,0.2239015979228493,34531200
1987-05-05,0.24682530760765076,0.24682530760765076,0.22869984261461923,0.22869984261461923,110995200
1987-05-06,0.2409610003232956,0.24895761217737214,0.23989487814222074,0.24682534951269572,153504000
1987-05-07,0.2521558403968811,0.2526889011563086,0.23936166837252276,0.24096085065080525,289699200
1987-05-08,0.26974835991859436,0.27348044608661604,0.25268903396237413,0.25268903396237413,150048000
1987-05-11,0.26228469610214233,0.26974822409168553,0.2620181748678123,0.26974822409168553,127382400
1987-05-12,0.25322219729423523,0.2649508618372008,0.2494907321743951,0.2622849151666302,148464000
1987-05-13,0.2596195340156555,0.26068567451786595,0.2548219475120259,0.2548219475120259,73382400
1987-05-14,0.2617518901824951,0.26655010068536283,0.2596196267192241,0.2596196267192241,59961600
